frame,id,score,x,y,x2,y2
99,sports ball,1,407.78186,258.54468,457.781865,308.544685
100,sports ball,1,406.8076,259.6557,456.80765,309.65575
100,sports ball,1,190.2695,101.54852,240.26955,151.548525
101,sports ball,1,405.8333,260.76672,455.83335,310.766725
102,sports ball,1,188.5391,102.63101,238.53915,152.631015
103,sports ball,1,187.67389,103.17226,237.673895,153.172265
103,sports ball,1,403.88477,262.98877,453.884775,312.988775
104,sports ball,1,186.80869,103.7135,236.808695,153.71355
104,sports ball,1,402.9105,264.0998,452.91055,314.09985
105,sports ball,1,401.93622,265.21082,451.936225,315.210825
105,sports ball,1,327.8163,130.24118,377.81635,180.241185
105,sports ball,1,185.94348,104.254745,235.943485,154.2547455
106,sports ball,1,328.72488,130.13768,378.724885,180.137685
107,sports ball,1,399.98767,267.43286,449.987675,317.432865
109,sports ball,1,398.03912,269.6549,448.039125,319.65495
110,sports ball,1,181.61746,106.96097,231.617465,156.960975
110,sports ball,1,332.35916,129.72368,382.359165,179.723685
111,sports ball,1,396.09058,271.87695,446.090585,321.876955
112,sports ball,1,334.1763,129.51668,384.17635,179.516685
112,sports ball,1,179.88705,108.04346,229.887055,158.043465
113,sports ball,1,394.14203,274.099,444.142035,324.0995
114,sports ball,1,335.99344,129.30968,385.993445,179.309685
114,sports ball,1,178.15665,109.125946,228.156655,159.1259465
115,sports ball,1,336.902,129.20618,386.9025,179.206185
116,sports ball,1,337.81058,129.10268,387.810585,179.102685
116,sports ball,1,391.2192,277.43207,441.21925,327.432075
118,sports ball,1,389.27066,279.6541,439.270665,329.65415
118,sports ball,1,174.69583,111.290924,224.695835,161.2909245
119,sports ball,1,173.83063,111.83217,223.830635,161.832175
